87	60	68	54	47
90	5	21	57	69
67	84	58	47	33
53	69	36	30	46
25	36	61	56	77
89	84	36	31	77
10	56	42	14	50
62	17	78	10	71
36	47	85	30	56
71	55	69	28	67
23	72	51	14	45
70	89	11	25	87
39	59	76	51	78
88	29	78	31	90
90	31	82	53	51
17	5	22	23	59
57	43	4	67	86
29	19	26	77	37
18	45	65	22	19
9	90	52	65	66
18	80	24	25	36
17	74	12	56	50
37	34	7	17	35
25	27	26	80	12
35	77	31	40	49
75	71	76	44	74
14	39	86	15	26
21	66	13	80	44
62	23	77	21	52
14	12	68	34	83
68	61	80	70	88
54	77	9	64	72
6	13	85	25	36
16	78	9	65	1
80	15	71	17	54
19	37	54	85	70
17	18	44	11	66
8	46	16	64	13
6	37	25	59	27
18	70	2	26	86
44	5	80	40	57
60	84	30	52	77
14	8	45	25	38
26	48	49	55	24
44	64	36	23	5
46	60	2	48	45
45	32	2	43	1
43	2	9	52	56
79	46	80	58	73
84	31	23	10	5
47	83	87	4	90
29	47	66	39	34
17	6	3	65	16
67	15	25	10	36
19	3	20	17	49
10	39	9	71	14
15	78	29	53	42
23	17	28	27	25
26	81	80	89	21
81	59	32	10	46
45	62	54	69	66
23	1	90	74	17
2	90	80	27	57
8	12	32	34	42
60	35	71	2	7
80	45	65	62	35
35	12	82	14	80
3	70	58	49	60
38	18	24	77	84
90	13	53	15	4
51	66	21	19	25
83	89	22	82	1
84	60	48	75	4
3	84	83	31	90
71	5	12	28	16
88	90	55	27	76
22	7	8	42	38
45	16	74	40	25
41	45	78	51	23
49	23	11	27	6
34	79	8	4	67
76	35	30	41	26
1	13	68	7	45
14	74	33	49	65
33	70	68	10	75
40	59	6	46	85
74	9	73	86	88
22	61	42	33	55
88	13	69	44	31
34	86	45	52	39
87	29	43	30	1
55	30	76	50	8
6	33	58	65	1
74	68	52	41	37
41	30	6	68	4
11	3	53	17	86
10	3	65	29	88
22	9	79	47	69
56	14	11	45	40
35	61	90	14	85
48	10	33	28	13
2	54	66	55	73
17	67	56	18	44
69	31	22	68	12
23	73	76	43	42
50	44	19	21	15
32	42	81	2	67
68	25	33	67	36
83	25	80	39	1
65	27	2	26	18
60	86	11	64	74
85	25	32	54	28
76	11	10	9	16
54	65	34	83	23
24	57	35	9	5
4	2	47	80	14
70	46	35	6	11
25	12	4	28	68
31	88	9	27	59
84	10	22	79	3
22	58	47	53	77
78	5	6	7	64
50	12	71	89	80
86	42	88	31	61
83	49	33	53	10
83	60	71	78	32
44	76	79	1	75
8	38	76	36	18
35	22	13	44	75
18	81	3	41	51
18	52	62	24	78
2	53	33	17	7
90	78	1	36	77
36	65	15	22	43
25	70	43	6	12
24	13	40	25	85
36	25	26	77	14
42	34	71	46	90
19	87	41	85	78
44	24	90	53	62
29	20	34	3	68
72	62	87	41	22
32	69	36	72	12
76	61	26	40	90
24	4	15	28	82
30	49	63	81	69
64	69	38	60	66
73	76	88	90	26
22	27	68	83	48
59	7	67	89	72
60	65	15	26	20
41	20	15	80	47
11	56	44	90	30
69	5	3	33	89
48	62	78	69	86
26	5	14	12	43
24	3	41	34	73
58	16	25	53	14
38	74	53	3	40
70	22	26	30	37
14	86	40	45	56
38	81	52	7	13
23	80	31	74	85
61	4	25	1	71
11	41	58	20	87
78	37	69	73	55
10	26	46	52	89
54	89	9	7	45
84	25	51	63	14
63	32	21	88	78
38	47	52	30	86
43	65	54	69	16
60	38	61	58	57
36	57	29	69	52
33	65	18	63	11
14	57	20	73	71
75	35	33	19	43
45	31	21	64	65
74	52	14	77	42
58	35	22	33	32
28	82	26	9	42
66	11	10	79	53
84	44	54	48	5
79	84	78	66	88
51	85	7	72	6
87	66	9	35	52
31	16	59	15	90
39	4	18	78	30
12	85	90	5	87
34	5	29	69	90
36	57	33	47	35
64	73	82	37	30
27	8	39	36	72
80	13	89	32	56
21	12	72	45	30
88	19	55	90	62
17	65	8	14	63
81	52	3	21	23
40	37	11	9	51
3	56	65	16	79
31	65	25	85	6
13	88	26	16	62
52	46	77	87	82
1	34	48	8	75
71	38	44	6	14
45	9	76	48	88
87	39	16	58	54
65	39	22	31	82
13	50	63	18	85
51	71	26	12	42
5	88	68	47	18
81	37	73	34	83
12	80	39	16	34
61	55	82	77	29
61	31	7	36	82
71	22	17	45	8
87	44	59	62	56
77	31	34	86	13
85	56	25	53	49
29	64	75	61	90
75	14	55	2	72
36	66	88	42	49
7	55	56	14	38
57	46	30	50	28
22	88	14	27	32
19	51	28	68	41
10	68	7	53	62
44	51	26	75	5
56	36	84	33	11
34	59	11	10	71
52	36	82	16	62
78	8	86	12	55
90	50	40	11	58
53	55	26	6	3
63	54	90	36	42
66	81	19	39	26
41	53	28	12	57
52	88	29	62	14
83	82	42	17	41
76	75	63	22	21
58	13	55	7	2
52	18	7	24	79
49	83	24	25	85
4	17	10	9	46
24	6	65	47	5
14	66	90	69	33
24	47	80	61	15
20	83	64	85	89
33	2	21	16	84
14	26	37	88	27
4	54	61	77	79
8	32	68	79	43
28	3	5	85	31
13	10	65	80	72
55	14	72	41	6
90	83	51	58	22
31	11	83	71	13
34	55	71	63	62
20	56	83	19	6
38	54	50	64	5
48	19	4	84	50
26	17	50	40	83
67	75	53	89	60
73	18	68	8	42
24	70	81	3	33
50	55	26	58	71
39	88	72	21	35
67	80	31	10	68
44	77	70	8	24
28	35	2	34	46
69	38	32	89	47
80	59	1	60	75
62	64	25	45	67
6	36	59	14	87
28	3	39	88	80
70	82	43	5	66
46	36	6	32	30
85	67	65	21	7
78	15	28	16	5
86	32	34	25	66
32	25	72	47	63
65	28	21	51	90
62	39	43	74	4
6	71	80	48	68
59	14	39	21	82
43	55	36	35	41
22	52	72	9	4
78	27	52	6	50
22	27	45	51	26
13	86	26	25	1
16	37	55	41	77
41	90	70	52	7
74	36	13	73	55
62	53	25	58	13
2	33	63	35	69
40	25	77	8	30
18	89	27	26	43
22	77	16	73	55
16	81	54	18	9
86	84	77	60	71
26	2	34	3	28
57	29	70	79	16
87	90	21	8	57
76	14	41	6	8
52	32	61	75	65
35	24	18	15	56
67	64	16	39	88
27	25	59	6	13
34	72	63	70	16
64	59	12	24	14
1	75	16	47	85
7	36	26	42	44
14	39	41	50	17
59	11	79	74	43
25	10	30	70	7
45	47	62	8	18
19	20	7	41	66
66	65	62	59	11
58	81	77	75	65
34	61	77	47	63
14	49	29	11	62
66	67	2	42	77
32	79	88	54	52
2	30	68	82	85
42	37	26	8	59
23	34	45	28	38
26	17	15	67	87
5	30	83	8	67
79	80	50	71	58
17	1	81	3	14
20	12	38	74	62
17	55	90	33	67
68	25	16	28	86
20	36	37	41	40
39	79	2	57	16
3	43	79	23	86
17	78	81	60	7
65	19	25	29	16
32	46	6	17	12
71	80	61	70	28
27	52	37	84	29
69	84	22	21	60
21	89	6	62	19
5	68	66	65	76
89	22	78	5	41
63	7	62	79	80
27	61	81	87	33
37	84	4	56	12
64	37	78	8	26
33	47	11	27	84
25	45	19	7	68
23	42	54	82	70
42	24	48	45	65
75	25	8	12	40
69	60	19	4	41
38	26	42	46	55
86	26	83	53	21
87	28	7	25	80
72	11	43	29	76
11	39	25	34	74
86	20	26	84	40
73	51	6	79	29
14	31	73	70	1
36	55	66	8	58
19	20	85	52	76
84	39	11	90	1
77	85	8	17	63
42	66	90	7	18
4	28	51	75	60
67	80	79	52	4
82	45	50	63	36
80	13	58	28	24
45	62	43	24	14
47	60	46	56	26
67	55	50	38	33
13	72	80	56	6
49	36	31	3	46
5	81	19	61	10
64	34	49	57	19
2	23	82	74	8
56	81	24	10	52
86	1	75	78	51
36	58	26	61	76
63	6	71	57	64
23	59	44	52	36
32	50	89	51	49
1	70	88	60	41
51	82	40	57	59
53	80	5	26	41
27	28	30	67	43
6	67	31	78	24
23	38	34	7	81
9	38	17	32	8
10	70	68	5	44
68	12	62	73	36
72	45	26	41	89
15	66	75	39	49
62	82	70	87	49
30	85	19	45	27
28	15	57	54	84
86	55	11	48	26
59	82	25	50	80
53	22	81	70	54
74	65	72	2	69
9	75	15	74	70
85	51	83	26	31
79	81	30	71	63
62	65	44	14	22
58	8	3	90	85
33	22	51	28	47
14	65	84	64	77
81	14	36	57	11
61	25	64	24	55
39	34	80	40	23
74	55	37	10	38
59	55	37	38	10
45	28	83	25	63
51	70	15	77	81
18	56	77	75	80
9	1	24	51	52
58	76	84	49	24
48	64	62	16	41
49	85	14	44	18
69	79	23	38	60
37	31	73	68	32
52	88	50	20	29
67	72	1	5	78
64	9	18	62	56
56	31	58	25	29
61	70	84	53	23
14	85	87	3	65
18	36	57	73	21
54	19	15	26	33
74	60	30	7	87
69	66	41	71	88
54	13	77	26	59
6	30	57	56	29
72	40	5	68	38
80	89	13	14	37
30	29	57	77	15
53	27	41	54	18
54	43	38	21	74
5	28	56	63	45
44	58	33	22	18
82	7	23	61	84
29	87	24	31	88
2	22	20	77	78
68	53	51	59	34
76	90	41	25	61
73	30	6	89	22
33	39	21	13	63
11	34	90	29	31
76	27	12	86	53
47	70	39	46	61
43	24	73	20	69
46	71	59	4	82
76	37	57	53	59
43	84	36	53	71
47	26	59	60	69
73	61	46	49	6
75	84	79	16	24
22	1	2	63	39
5	80	15	76	4
1	23	11	31	80
67	89	82	55	57
9	43	34	50	38
41	47	22	69	59
48	72	79	63	68
76	55	73	87	83
53	34	43	47	15
69	8	6	34	53
23	12	44	68	56
32	55	40	50	86
74	51	19	85	66
44	57	86	43	89
33	64	49	73	46
24	13	37	79	45
19	58	28	69	13
90	42	5	40	71
22	33	71	59	8
52	61	32	34	38
55	90	3	8	54
13	52	9	24	57
59	87	49	22	17
73	72	50	44	64
36	32	41	57	84
49	46	9	4	17
9	50	68	39	37
10	57	83	84	44
39	7	34	60	78
32	67	16	64	43
17	32	67	10	6
37	6	49	74	10
68	32	8	14	3
79	35	1	10	33
56	32	17	78	43
77	75	6	32	83
84	40	42	27	57
77	25	19	74	9
27	58	12	39	13
51	12	28	3	72
11	3	21	36	48
17	13	16	68	85
23	40	73	31	90
19	24	46	69	73
41	76	60	33	6
66	17	26	81	34
56	38	15	5	41
56	84	23	27	60
17	71	69	48	77
14	37	67	57	89
4	24	7	34	1
14	24	1	74	71
41	72	54	35	11
30	23	37	7	9
89	31	75	20	58
54	75	2	18	37
22	66	42	56	87
85	54	27	21	89
54	39	13	24	18
57	35	86	78	9
77	48	17	85	64
76	54	1	75	33
48	75	50	80	27
16	69	35	57	22
70	43	10	69	23
57	55	77	3	52
82	59	13	42	32
30	71	42	38	29
60	66	41	5	74
37	36	73	90	29
53	83	5	47	15
48	60	68	73	41
76	61	39	33	43
7	23	82	58	26
77	5	30	57	50
53	29	46	28	76
70	51	20	69	67
8	79	1	62	58
8	57	77	5	26
90	81	29	1	10
31	90	43	74	38
85	37	44	14	5
46	4	29	61	76
61	45	38	42	28
17	79	34	46	14
15	14	84	65	67
46	4	26	57	53
44	11	69	2	40
49	21	90	62	2
79	41	13	28	25
71	60	15	16	27
11	45	65	43	17
59	61	15	10	70
37	45	8	11	62
66	15	25	5	2
75	25	18	55	66
20	33	3	48	49
14	8	32	7	13
44	45	1	32	66
69	35	28	87	78
66	87	69	3	74
3	31	79	64	2
3	30	20	86	13
24	16	48	25	17
40	83	90	1	72
72	14	62	48	5
86	42	61	33	84
12	22	80	4	17
55	83	36	31	38
17	65	49	81	33
7	43	70	42	40
59	68	4	85	27
38	28	2	13	90
50	52	80	29	19
42	8	22	10	66
42	20	84	78	25
9	41	66	36	2
43	76	35	71	8
5	56	80	49	8
32	67	68	49	1
53	19	65	78	83
47	65	56	12	17
65	26	57	77	24
37	26	74	43	61
6	8	70	5	53
61	58	84	63	36
34	75	60	41	55
66	82	88	87	21
36	44	20	81	70
22	29	12	8	70
49	51	48	29	47
23	15	33	75	28
57	19	53	60	66
66	40	73	58	82
29	31	33	26	23
60	74	48	67	52
54	82	33	19	48
70	68	13	35	50
61	68	88	85	9
11	37	78	45	17
28	40	4	18	41
17	74	54	21	53
66	89	86	1	35
82	75	26	3	51
57	10	17	44	25
75	18	6	89	81
68	38	7	77	58
47	29	69	21	10
62	49	51	63	50
3	26	84	29	14
70	82	45	63	50
61	25	76	9	1
89	76	51	19	81
74	61	37	16	77
6	47	49	43	28
9	39	62	11	70
75	15	9	57	2
3	27	58	32	41
20	71	51	73	47
8	25	10	15	81
52	55	62	39	88
70	36	39	86	58
72	37	45	89	35
5	35	9	82	41
52	41	34	50	56
9	36	12	75	4
37	23	84	45	27
84	2	7	69	66
86	73	13	82	25
22	9	64	16	32
34	69	72	53	8
75	54	23	21	59
20	84	3	61	4
61	12	55	81	67
28	70	82	90	53
85	8	63	9	46
5	45	19	88	60
34	10	17	61	29
50	24	38	65	58
35	49	56	71	82
90	17	7	54	33
32	69	86	23	49
67	44	5	60	9
68	86	45	75	10
78	52	8	19	34
17	36	74	83	41
83	53	12	82	36
90	15	66	44	22
45	27	42	64	62
85	67	82	60	50
32	35	21	88	63
69	51	39	58	19
66	79	70	83	29
4	34	82	50	71
81	33	83	15	5
19	37	53	21	27
85	83	5	35	88
43	37	90	25	14
84	34	72	81	9
39	53	80	9	13
57	11	88	10	74
80	45	11	22	12
88	73	78	75	43
85	83	25	51	20
52	49	17	16	88
46	78	64	80	58
38	83	2	12	84
64	61	86	77	66
67	15	27	51	68
8	5	29	70	87
45	73	8	12	4
84	62	61	67	68
78	57	2	18	90
28	73	58	84	34
22	41	16	12	47
26	45	72	20	32
38	61	88	31	59
23	86	69	9	36
18	45	33	14	24
3	82	79	49	38
53	37	90	36	69
35	23	82	80	58
34	13	10	24	3
59	6	54	69	14
25	48	67	85	51
57	70	17	35	65
81	74	46	65	38
75	53	59	73	1
62	23	32	78	18
9	33	62	88	73
60	54	45	29	76
9	23	27	24	84
56	11	87	71	23
7	63	26	8	14
54	51	60	57	41
64	19	62	7	84
13	57	28	31	58
82	2	90	40	44
28	87	34	9	71
24	75	84	5	15
57	31	11	44	16
70	30	6	81	37
54	64	19	77	60
60	65	38	50	72
49	20	80	46	48
80	42	63	73	71
12	74	15	48	7
60	81	62	78	79
5	88	25	39	11
32	64	22	20	61
62	51	11	70	64
36	6	83	61	65
2	68	64	83	42
65	67	36	49	23
21	55	16	47	12
21	29	59	81	41
67	88	81	45	76
73	43	12	29	46
1	26	50	70	64
52	62	86	89	56
23	74	13	20	8
88	66	86	25	56
38	57	66	51	39
17	62	22	90	4
30	51	28	61	22
55	69	46	72	56
74	19	29	64	56
29	73	8	7	41
22	4	29	66	84
20	48	90	40	49
2	40	38	80	87
70	47	90	44	52
44	2	56	79	64
85	78	18	60	34
51	8	16	82	76
29	71	10	39	78
64	41	36	72	67
70	26	9	62	63
9	20	13	77	10
73	6	22	84	79
30	11	71	7	46
81	58	24	79	29
1	57	86	63	72
26	14	5	81	1
89	74	12	25	90
48	50	39	5	16
29	37	34	4	64
53	86	41	26	83
25	48	21	67	47
30	60	57	24	35
66	86	72	82	79
15	28	75	78	19
20	28	8	34	80
29	50	22	83	35
72	85	33	67	12
30	24	21	69	41
15	26	14	45	85
6	34	22	63	75
57	41	10	63	37
56	83	48	28	15
29	38	86	67	10
54	5	43	30	18
17	8	35	7	71
65	3	88	57	20
67	8	18	45	7
53	45	14	63	5
70	17	5	55	43
82	23	42	22	3
21	77	74	43	27
42	79	53	28	32
34	56	11	46	13
18	12	90	76	26
71	78	88	74	46
82	80	70	61	16
5	64	21	8	56
87	55	34	25	78
54	13	42	43	17
70	24	64	69	49
11	54	3	28	88
27	41	26	82	33
10	70	26	45	69
53	76	28	22	54
71	11	21	69	43
79	29	87	11	40
82	47	31	21	3
28	51	41	83	55
3	59	72	26	19
88	73	39	50	8
6	72	29	57	90
50	71	44	83	16
70	88	73	77	54
82	58	9	80	37
43	12	90	63	4
43	77	68	28	60
49	11	85	33	14
49	31	70	24	56
38	87	37	4	65
33	64	6	14	78
12	21	8	50	17
85	18	48	11	83
34	76	53	64	69
55	82	30	3	18
37	87	51	76	22
66	21	15	89	70
9	77	84	51	75
19	50	39	85	55
15	32	13	40	88
29	12	35	48	74
40	66	7	51	32
41	51	9	48	3
20	52	44	84	89
56	71	60	31	84
44	70	18	72	57
90	19	41	23	49
41	88	19	16	87
9	15	30	85	5
35	71	12	76	21
74	51	20	75	36
27	39	36	18	2
42	38	30	15	64
81	42	20	26	56
39	7	67	26	36
71	37	56	35	2
9	21	28	73	59
5	60	3	76	50
41	72	90	39	5
75	35	14	53	4
18	78	34	63	76
80	7	10	85	54
43	38	54	27	90
61	81	89	51	74
17	52	84	64	31
32	56	54	29	3
55	63	87	47	37
61	89	8	9	81
45	50	34	37	62
27	56	35	6	57
34	68	83	45	56
71	76	19	82	9
79	85	7	11	64
59	69	2	88	76
34	60	15	82	74
88	47	73	39	83
48	5	32	78	19
78	71	10	85	39
78	18	23	71	50
81	65	2	83	46
75	83	9	26	74
25	86	33	26	37
61	23	4	74	89
18	43	38	71	79
10	26	34	79	33
71	18	26	55	2
60	6	42	25	54
58	52	46	22	23
49	70	75	20	52
1	56	62	26	60
20	67	88	61	32
84	65	15	83	71
83	73	53	15	85
31	74	71	27	60
42	89	7	65	59
80	55	18	5	51
80	66	81	90	36
41	75	78	45	79
33	61	3	9	90
52	1	33	79	14
3	62	12	57	2
12	34	81	59	5
87	54	10	61	85
70	76	16	88	17
15	89	29	17	34
53	89	27	50	86
19	50	5	35	38
16	45	82	49	71
30	46	75	56	88
36	28	68	61	44
78	3	29	15	88
70	71	38	41	28
77	72	83	76	26
89	4	25	62	28
68	65	32	86	84
54	19	13	12	16
83	59	36	24	72
19	35	88	29	37
10	83	45	7	62
90	4	16	25	7
21	90	5	31	70
19	42	23	48	55
65	52	7	79	53
77	5	29	78	61
6	57	10	58	50
43	20	63	88	69
62	3	43	48	19
28	75	39	79	25
17	86	26	37	46
72	33	27	88	15
17	60	65	21	82
77	10	30	85	2
46	13	25	49	85
89	38	21	30	83
83	49	78	61	15
77	82	62	56	81
37	49	32	69	33
48	58	53	60	11
63	62	48	52	13
77	12	87	86	76
21	74	34	53	48
64	1	39	72	30
49	71	23	62	1
67	47	90	87	34
33	1	3	41	72
46	64	84	28	22
7	76	40	90	19
11	90	24	14	47
77	67	83	15	69
30	66	27	48	74
72	54	7	17	83
78	53	50	79	43
56	37	17	4	43
39	50	55	43	47
27	72	66	3	67
2	9	7	54	19
69	53	41	79	29
29	43	17	71	54
13	53	22	65	30
9	75	12	41	73
5	2	14	22	26
75	40	69	64	42
79	85	56	81	37
80	58	52	75	30
62	65	10	80	60
90	3	37	32	83
54	18	48	70	78
76	11	16	28	38
59	23	60	10	77
82	69	22	50	20
16	4	2	79	7
64	78	56	14	42
32	85	27	25	23
45	51	62	61	65
45	4	49	28	47
70	2	79	34	47
90	73	48	77	83
43	15	69	13	41
6	59	4	13	62
70	40	12	37	44
45	60	5	62	24
39	17	80	77	72
25	78	22	68	41
65	80	62	46	63
13	67	83	70	17
8	63	58	31	15
28	48	52	75	46
79	18	41	30	33
28	55	1	29	52
55	46	44	19	71
8	23	67	77	43
4	22	60	68	64
3	73	70	49	6
44	3	36	89	57
90	21	36	46	83
38	59	85	90	76
39	61	34	31	90
26	36	74	88	90
64	40	74	36	41
61	79	7	12	54
85	9	34	43	48
81	54	53	78	39
88	50	36	8	58
73	31	33	56	23
69	81	4	66	37
27	67	4	71	33
60	74	29	64	51
66	75	57	34	8
32	45	5	60	1
65	82	61	44	33
13	62	68	49	84
35	82	22	66	60
4	68	86	40	33
76	82	24	90	8
63	4	83	9	62
18	4	38	32	46
3	74	33	53	28
79	52	59	15	84
83	23	88	79	90
21	58	71	10	70
77	47	43	48	8
32	4	8	11	62
58	63	90	59	29
31	10	81	27	28
16	17	82	67	31
60	86	90	71	15
32	17	80	25	27
44	62	3	2	11
48	29	66	7	37
32	35	12	6	74
15	62	35	31	8
17	32	16	38	42
60	26	33	52	85
33	44	31	61	42
13	1	6	87	32
6	35	81	31	76
42	85	20	41	57
80	57	39	33	69
79	68	3	44	27
28	25	68	71	53
20	65	55	15	50
81	27	18	7	34
40	58	51	59	71
77	79	59	5	25
30	21	57	72	40
44	70	86	16	89
38	25	2	88	50
6	27	83	81	46
5	65	55	79	21
64	82	44	25	62
60	29	79	39	84
59	34	67	63	89
79	82	62	45	64
77	16	69	25	8
74	59	88	86	34
26	15	52	36	48
85	39	22	50	51
23	32	84	12	62
77	40	79	26	68
68	49	76	75	17
1	21	9	58	80
13	59	16	58	31
10	51	53	24	58
70	40	17	25	56
66	83	35	84	19
12	65	14	6	3
27	25	29	80	52
72	31	29	90	58
85	6	25	49	74
64	70	51	74	44
4	1	5	84	3
85	40	21	6	49
84	90	23	64	65
56	41	14	18	64
72	79	55	14	28
12	11	78	85	57
12	52	27	54	7
86	41	53	4	5
34	49	48	77	29
66	61	65	78	12
59	68	73	26	4
67	45	27	88	38
1	56	28	86	8
80	27	85	5	35
62	14	35	80	43
2	79	7	1	74
10	74	52	4	79
11	48	36	16	3
79	55	10	27	43
21	84	1	52	9
3	12	50	41	55
1	76	66	22	36
9	61	14	16	75
40	27	82	4	39
7	23	78	61	76
83	9	66	26	6
49	9	68	30	33
77	59	13	12	32
60	56	70	63	76
47	82	10	37	65
79	76	58	30	55
25	62	39	32	64
74	4	27	67	31
86	18	51	10	44
65	34	25	19	11
2	71	75	52	85
38	2	36	57	37
49	57	89	1	20
13	68	21	28	19
36	7	30	12	31
48	67	31	78	62
26	69	84	52	1
82	30	71	35	17
59	16	25	46	3
76	22	9	36	70
3	20	38	76	79
63	20	4	57	47
39	44	29	24	25
45	30	58	78	15
9	17	56	72	26
18	84	60	26	51
32	81	23	53	69
5	61	3	59	72
66	63	34	84	28
13	26	6	1	58
75	55	42	39	49
1	78	33	46	41
22	48	12	5	26
81	16	73	13	56
79	38	51	33	53
66	57	79	17	11
1	90	2	40	73
73	39	47	71	29
6	22	1	54	5
46	40	53	44	37
83	31	68	60	26
57	52	70	82	14
55	72	39	75	80
4	17	40	77	76
18	69	54	7	50
30	14	73	87	25
4	13	11	3	1
16	39	10	36	73
66	30	67	61	2
73	86	62	77	26
57	62	37	52	67
79	36	44	24	7
75	65	48	43	41
26	68	7	50	81
24	37	10	48	27
11	13	50	21	35
80	57	82	72	21
9	90	49	21	72
58	71	48	34	35
18	7	27	57	19
63	10	17	79	69
24	59	44	8	60
52	49	19	77	9
34	40	84	4	25
51	57	11	63	42
51	70	42	60	28
19	21	80	12	90
15	5	40	24	70
80	78	19	60	33
30	64	44	36	90
31	78	20	34	3
24	78	29	33	1
23	56	51	10	50
46	4	13	25	27
38	82	36	26	60
44	31	86	8	46
58	19	66	14	77
77	3	74	64	39
11	76	7	53	50
77	1	86	16	13
11	65	85	71	36
49	36	74	70	40
34	58	62	18	24
71	37	7	2	79
14	38	33	55	78
20	39	74	65	75
12	13	41	11	53
81	83	4	79	48
78	8	38	37	67
60	30	15	39	88
51	87	32	72	3
51	56	58	6	12
56	7	42	32	25
77	78	57	34	56
88	68	35	44	76
15	39	62	14	50
72	29	85	33	55
57	46	3	37	5
31	37	12	42	48
68	41	32	54	82
30	62	84	79	90
77	35	81	17	58
68	31	41	16	67
40	89	47	7	60
8	9	60	18	69
5	35	84	11	66
2	16	29	27	75
42	68	54	11	84
58	7	52	33	81
10	82	72	22	43
75	5	52	62	66
2	31	41	9	56
55	23	43	61	6
47	8	72	78	81
48	54	16	8	41
15	18	52	22	47
16	52	58	61	35
79	46	24	16	27
59	50	23	21	51
58	37	89	74	46
76	33	29	60	34
90	8	75	50	74
87	3	64	5	1
55	83	52	90	37
82	20	10	38	30
26	61	65	5	77
74	72	55	38	12
28	84	37	40	20
59	89	42	46	77
55	22	20	4	41
2	19	74	71	34
24	25	17	83	82
76	77	85	10	26
75	24	27	81	87
76	60	73	5	64
52	50	19	1	44
56	40	18	16	69
63	54	53	68	4
82	17	33	86	8
42	24	64	69	30
4	3	58	85	76
81	20	25	32	60
60	43	2	40	58
73	50	23	21	28
82	55	86	68	77
56	54	21	4	2
45	85	54	46	61
73	8	61	65	81
33	89	70	71	62
53	87	18	51	36
21	70	42	29	78
65	85	10	81	44
17	68	19	54	42
79	31	19	20	49
28	16	42	26	35
77	31	18	25	49
55	62	41	3	78
12	65	75	66	28
31	88	16	43	3
6	72	76	32	7
41	80	39	67	71
86	30	60	43	11
35	39	81	57	29
14	46	88	59	19
57	3	51	86	33
63	25	65	35	14
57	64	38	84	72
70	56	11	15	69
77	9	44	23	8
74	69	42	52	12
39	57	87	66	29
65	56	59	40	33
2	67	10	85	26
56	73	58	67	80
8	38	41	64	26
38	33	76	77	64
89	84	28	26	76
52	62	60	79	11
66	54	56	80	2
23	25	9	22	18
82	10	17	5	4
44	24	77	50	80
57	46	45	59	36
5	16	40	1	33
22	80	34	53	12
68	53	14	74	4
42	60	28	13	55
21	67	52	68	7
29	63	33	15	61
42	35	8	18	23
2	39	59	17	85
64	44	7	27	37
51	44	47	22	14
13	42	14	30	4
5	41	11	4	23
68	66	75	38	27
36	82	7	70	74
68	64	47	75	9
25	38	1	37	84
78	11	84	26	48
70	16	89	81	77
11	3	66	48	64
52	68	1	49	20
6	21	40	71	46
41	30	66	20	34
77	34	83	89	81
30	15	41	39	52
49	83	2	86	18
75	43	10	46	89
44	32	87	20	78
33	68	52	67	70
67	1	69	73	22
34	48	37	14	79
58	3	38	76	77
51	21	83	81	72
66	64	72	45	11
5	26	64	46	60
44	80	56	26	28
58	26	13	53	28
18	20	3	16	10
76	69	28	61	81
32	37	83	17	46
58	52	83	30	14
13	77	79	32	9
85	40	72	5	63
64	88	50	32	14
10	86	28	6	87
13	51	32	49	30
15	61	55	28	10
30	7	8	17	90
90	49	35	9	88
53	60	41	84	2
89	26	53	90	29
19	53	1	60	31
85	58	56	89	52
19	3	35	16	82
26	21	73	10	36
90	31	46	58	65
90	6	26	29	5
81	11	3	84	4
87	51	68	12	89
42	11	15	16	80
22	88	81	66	10
24	43	45	10	66
9	2	29	63	58
32	44	69	88	67
80	35	71	26	32
47	42	41	36	20
81	24	1	45	70
46	82	36	76	13
34	21	27	13	69
90	65	66	62	44
11	51	81	7	21
62	37	73	69	30
56	7	90	63	83
23	30	56	46	44
43	19	29	45	22
65	6	61	72	3
81	86	66	8	67
70	18	50	44	32
43	29	45	58	80
41	45	89	76	7
7	75	46	63	56
86	80	37	61	41
77	74	23	65	64
21	54	64	31	12
13	72	59	36	16
72	69	74	33	38
26	89	87	77	9
26	3	65	64	28
76	71	60	4	73
34	80	33	57	30
48	90	52	20	26
44	17	71	61	12
54	71	49	17	79
45	84	65	2	68
42	65	69	84	2
78	54	18	25	28
44	79	14	78	4
19	67	51	28	60
41	39	33	2	53
20	50	39	24	79
26	9	52	56	35
32	38	2	82	30
78	34	68	30	90
59	10	46	14	31
14	29	27	50	17
7	11	4	26	8
62	83	40	74	86
16	14	30	47	49
87	12	79	50	11
35	90	54	61	3
55	11	1	17	66
53	21	17	76	60
84	47	73	90	74
17	62	25	14	29
87	16	23	15	47
78	9	80	84	65
69	63	20	45	23
4	90	30	45	61
84	18	13	89	69
39	30	42	82	72
75	33	55	4	54
33	1	9	18	47
26	21	51	56	39
88	36	33	16	64
78	21	34	23	37
41	26	72	12	83
26	57	65	73	54
59	82	75	13	42
16	13	5	77	54
50	87	54	79	73
52	16	9	59	65
79	82	47	74	90
76	11	26	38	74
9	8	18	45	50
53	15	20	3	52
17	26	51	62	90
64	84	30	56	4
45	15	1	22	72
76	11	84	56	4
59	81	30	17	88
38	68	26	5	58
76	6	21	62	17
90	30	85	41	1
19	4	75	8	72
55	72	89	75	63
25	42	66	15	21
30	86	78	42	24
65	41	2	36	33
2	13	70	80	33
70	86	45	88	64
1	45	55	85	16
33	31	57	73	90
13	62	38	54	46
55	73	42	20	66
23	64	27	2	78
